y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
160,0.014842973,0.014841953,0.014838893,0.014833795,0.014826661,0.014817493,0.014806296,0.014793074,0.014777831,0.014760576,0.014741314,0.014720053,0.014696803,0.014671572,0.01464437,0.01461521,0.014584102,0.014551059,0.014516095,0.014479224,0.01444046,0.014399819,0.014357318,0.014312974,0.014266804,0.014218826,0.014169061,0.014117528,0.014064247,0.014009239,0.013952527,0.013894132,0.013834078,0.013772388,0.013709087,0.013644199,0.013577749,0.013509764,0.013440269,0.013369292,0.01329686,0.013223,0.013147741,0.013071112,0.012993141,0.012913859,0.012833294,0.012751478,0.01266844,0.012584212,0.012498825,0.01241231,0.012324699,0.012236024,0.012146316,0.01205561,0.011963936,0.011871328,0.011777818,0.011683441,0.011588227,0.011492212,0.011395428,0.011297908,0.011199687,0.011100796,0.01100127,0.010901141,0.010800444,0.01069921,0.010597474,0.010495268,0.010392625,0.010289578,0.010186159,0.010082401,0.009978335,0.009873995,0.009769411,0.009664615,0.009559638,0.009454511,0.009349265,0.009243931,0.009138537,0.009033115,0.008927692,0.008822299,0.008716963,0.008611714,0.008506578,0.008401584,0.008296757,0.008192125,0.008087714,0.007983549,0.007879656,0.007776059,0.007672782,0.00756985,0.007467284
161,0.014625928,0.01462493,0.014621937,0.01461695,0.01460997,0.014601002,0.014590047,0.014577112,0.0145622,0.014545319,0.014526475,0.014505675,0.014482928,0.014458244,0.014431631,0.014403102,0.014372667,0.014340339,0.014306131,0.014270056,0.014232129,0.014192365,0.01415078,0.014107391,0.014062215,0.01401527,0.013966574,0.013916148,0.01386401,0.013810182,0.013754684,0.013697539,0.013638769,0.013578397,0.013516446,0.01345294,0.013387905,0.013321365,0.013253346,0.013183874,0.013112976,0.013040679,0.012967009,0.012891996,0.012815668,0.012738052,0.012659179,0.012579078,0.012497778,0.01241531,0.012331703,0.012246989,0.012161198,0.012074362,0.011986512,0.011897679,0.011807895,0.011717192,0.011625603,0.011533158,0.011439891,0.011345834,0.011251019,0.011155479,0.011059245,0.010962352,0.01086483,0.010766714,0.010668034,0.010568823,0.010469114,0.010368939,0.01026833,0.010167318,0.010065936,0.009964214,0.009862185,0.00975988,0.009657329,0.009554563,0.009451614,0.00934851,0.009245281,0.009141959,0.009038571,0.008935147,0.008831716,0.008728305,0.008624943,0.008521657,0.008418474,0.008315422,0.008212526,0.008109813,0.008007308,0.007905036,0.007803022,0.00770129,0.007599863,0.007498765,0.007398018
162,0.014412875,0.014411899,0.01440897,0.014404091,0.014397263,0.014388488,0.014377771,0.014365115,0.014350526,0.01433401,0.014315573,0.014295223,0.014272968,0.014248817,0.014222779,0.014194866,0.014165087,0.014133456,0.014099985,0.014064687,0.014027577,0.013988668,0.013947978,0.013905521,0.013861314,0.013815376,0.013767725,0.013718378,0.013667356,0.013614679,0.013560367,0.013504441,0.013446924,0.013387838,0.013327205,0.013265049,0.013201394,0.013136265,0.013069686,0.013001683,0.012932282,0.012861509,0.012789392,0.012715956,0.012641231,0.012565243,0.012488021,0.012409594,0.01232999,0.01224924,0.012167372,0.012084416,0.012000403,0.011915363,0.011829326,0.011742323,0.011654385,0.011565543,0.011475828,0.011385272,0.011293906,0.011201762,0.01110887,0.011015264,0.010920973,0.010826031,0.010730469,0.010634318,0.01053761,0.010440376,0.010342649,0.010244458,0.010145837,0.010046815,0.009947424,0.009847694,0.009747656,0.009647341,0.009546778,0.009445999,0.009345031,0.009243906,0.009142652,0.009041298,0.008939872,0.008838404,0.008736921,0.00863545,0.00853402,0.008432656,0.008331386,0.008230236,0.008129231,0.008028397,0.007927758,0.007827341,0.007727167,0.007627262,0.007527648,0.007428348,0.007329384
163,0.014203727,0.014202772,0.014199907,0.014195133,0.014188452,0.014179867,0.014169381,0.014156998,0.014142724,0.014126564,0.014108525,0.014088614,0.014066838,0.014043207,0.01401773,0.013990417,0.01396128,0.013930329,0.013897577,0.013863037,0.013826723,0.01378865,0.013748831,0.013707284,0.013664024,0.013619069,0.013572436,0.013524143,0.01347421,0.013422656,0.013369501,0.013314765,0.013258471,0.013200639,0.013141292,0.013080454,0.013018146,0.012954394,0.01288922,0.012822652,0.012754712,0.012685428,0.012614825,0.012542929,0.012469769,0.012395369,0.01231976,0.012242967,0.01216502,0.012085947,0.012005776,0.011924538,0.011842261,0.011758974,0.011674708,0.011589492,0.011503357,0.011416333,0.01132845,0.011239738,0.011150229,0.011059953,0.010968941,0.010877224,0.010784832,0.010691796,0.010598148,0.010503918,0.010409137,0.010313836,0.010218045,0.010121795,0.010025117,0.00992804,0.009830596,0.009732813,0.009634722,0.009536353,0.009437736,0.009338898,0.00923987,0.00914068,0.009041357,0.008941929,0.008842424,0.00874287,0.008643293,0.008543722,0.008444182,0.0083447,0.008245303,0.008146015,0.008046861,0.007947868,0.007849058,0.007750456,0.007652086,0.007553971,0.007456133,0.007358596,0.007261379
164,0.0139984,0.013997466,0.013994662,0.013989991,0.013983454,0.013975054,0.013964793,0.013952677,0.01393871,0.013922898,0.013905247,0.013885763,0.013864456,0.013841332,0.013816402,0.013789676,0.013761163,0.013730876,0.013698826,0.013665026,0.01362949,0.013592231,0.013553264,0.013512604,0.013470268,0.013426271,0.013380632,0.013333368,0.013284498,0.01323404,0.013182014,0.01312844,0.013073338,0.013016731,0.01295864,0.012899087,0.012838094,0.012775686,0.012711885,0.012646716,0.012580203,0.012512372,0.012443247,0.012372855,0.012301222,0.012228374,0.012154338,0.012079141,0.012002812,0.011925376,0.011846864,0.011767302,0.01168672,0.011605146,0.011522609,0.011439139,0.011354765,0.011269516,0.011183422,0.011096512,0.011008817,0.010920367,0.010831191,0.010741319,0.010650783,0.01055961,0.010467833,0.010375481,0.010282583,0.010189171,0.010095273,0.01000092,0.009906141,0.009810966,0.009715425,0.009619546,0.00952336,0.009426894,0.009330178,0.009233241,0.00913611,0.009038813,0.00894138,0.008843836,0.00874621,0.008648529,0.008550819,0.008453106,0.008355417,0.008257778,0.008160214,0.008062749,0.007965409,0.007868218,0.007771199,0.007674377,0.007577774,0.007481413,0.007385316,0.007289505,0.007194002
165,0.013796813,0.013795898,0.013793155,0.013788584,0.013782187,0.013773967,0.013763927,0.013752071,0.013738404,0.01372293,0.013705657,0.013686592,0.013665738,0.013643113,0.013618717,0.013592562,0.013564659,0.01353502,0.013503655,0.013470577,0.013435799,0.013399335,0.013361199,0.013321405,0.01327997,0.01323691,0.013192241,0.013145981,0.013098147,0.013048759,0.012997835,0.012945394,0.012891458,0.012836046,0.01277918,0.012720881,0.012661172,0.012600076,0.012537614,0.012473812,0.012408692,0.012342279,0.012274598,0.012205674,0.012135532,0.012064198,0.011991699,0.011918061,0.011843311,0.011767475,0.011690581,0.011612657,0.01153373,0.011453829,0.011372982,0.011291217,0.011208562,0.011125047,0.011040701,0.010955552,0.010869629,0.010782962,0.01069558,0.010607513,0.010518788,0.010429437,0.010339488,0.010248971,0.010157914,0.010066348,0.0099743,0.009881802,0.00978888,0.009695565,0.009601885,0.009507868,0.009413544,0.00931894,0.009224084,0.009129005,0.00903373,0.008938286,0.008842701,0.008747002,0.008651215,0.008555366,0.008459483,0.00836359,0.008267713,0.008171877,0.008076108,0.007980429,0.007884865,0.007789439,0.007694175,0.007599096,0.007504225,0.007409583,0.007315192,0.007221074,0.00712725
166,0.013598883,0.013597988,0.013595304,0.01359083,0.013584571,0.013576527,0.013566701,0.013555099,0.013541724,0.013526582,0.013509678,0.01349102,0.013470615,0.01344847,0.013424595,0.013398999,0.013371691,0.013342684,0.013311987,0.013279614,0.013245576,0.013209888,0.013172562,0.013133614,0.013093059,0.013050912,0.013007189,0.012961909,0.012915088,0.012866743,0.012816895,0.012765561,0.012712761,0.012658516,0.012602846,0.012545773,0.012487317,0.012427501,0.012366347,0.012303878,0.012240118,0.01217509,0.012108818,0.012041327,0.011972642,0.011902787,0.011831789,0.011759672,0.011686464,0.01161219,0.011536877,0.011460552,0.011383242,0.011304975,0.011225778,0.011145678,0.011064704,0.010982883,0.010900244,0.010816815,0.010732624,0.010647699,0.010562071,0.010475765,0.010388813,0.010301241,0.010213079,0.010124355,0.010035098,0.009945336,0.009855098,0.009764412,0.009673306,0.00958181,0.009489949,0.009397754,0.009305251,0.009212467,0.009119431,0.00902617,0.00893271,0.008839079,0.008745303,0.008651408,0.008557421,0.008463367,0.008369271,0.008275159,0.008181056,0.008086987,0.007992975,0.007899045,0.007805221,0.007711524,0.007617979,0.007524608,0.007431433,0.007338475,0.007245757,0.007153298,0.00706112
167,0.013404534,0.013403658,0.013401031,0.013396653,0.013390527,0.013382655,0.013373039,0.013361684,0.013348595,0.013333775,0.013317232,0.013298972,0.013279001,0.013257328,0.013233961,0.01320891,0.013182183,0.013153793,0.013123748,0.013092063,0.013058748,0.013023816,0.012987282,0.012949159,0.012909462,0.012868206,0.012825408,0.012781084,0.012735251,0.012687925,0.012639127,0.012588873,0.012537183,0.012484077,0.012429575,0.012373697,0.012316464,0.012257898,0.012198021,0.012136855,0.012074422,0.012010746,0.01194585,0.011879759,0.011812495,0.011744085,0.011674552,0.011603921,0.011532219,0.01145947,0.011385702,0.011310939,0.011235208,0.011158537,0.011080951,0.011002478,0.010923145,0.01084298,0.010762009,0.01068026,0.010597761,0.01051454,0.010430624,0.010346041,0.010260819,0.010174987,0.010088571,0.010001601,0.009914103,0.009826105,0.009737636,0.009648722,0.009559392,0.009469673,0.009379593,0.009289178,0.009198456,0.009107454,0.009016198,0.008924715,0.008833032,0.008741174,0.008649168,0.008557039,0.008464813,0.008372515,0.00828017,0.008187802,0.008095436,0.008003096,0.007910805,0.007818588,0.007726467,0.007634465,0.007542603,0.007450905,0.007359393,0.007268086,0.007177006,0.007086174,0.00699561
168,0.013213688,0.013212831,0.01321026,0.013205975,0.01319998,0.013192275,0.013182864,0.013171751,0.01315894,0.013144435,0.013128244,0.013110372,0.013090825,0.013069613,0.013046742,0.013022222,0.012996063,0.012968274,0.012938866,0.012907852,0.012875242,0.012841049,0.012805287,0.012767969,0.012729111,0.012688725,0.012646829,0.012603438,0.012558569,0.012512239,0.012464465,0.012415265,0.012364659,0.012312665,0.012259302,0.012204592,0.012148553,0.012091208,0.012032577,0.011972682,0.011911546,0.01184919,0.011785638,0.011720913,0.011655038,0.011588038,0.011519936,0.011450756,0.011380525,0.011309266,0.011237006,0.011163769,0.011089581,0.011014468,0.010938457,0.010861573,0.010783844,0.010705295,0.010625954,0.010545847,0.010465002,0.010383444,0.010301203,0.010218303,0.010134774,0.010050641,0.009965933,0.009880676,0.009794897,0.009708625,0.009621885,0.009534704,0.009447111,0.009359131,0.009270791,0.009182118,0.009093138,0.009003878,0.008914363,0.008824621,0.008734675,0.008644553,0.008554279,0.008463878,0.008373376,0.008282797,0.008192165,0.008101504,0.008010839,0.007920192,0.007829587,0.007739048,0.007648595,0.007558252,0.007468041,0.007377982,0.007288098,0.00719841,0.007108936,0.007019699,0.006930716
169,0.013026272,0.013025433,0.013022916,0.013018723,0.013012854,0.013005313,0.012996102,0.012985224,0.012972685,0.012958488,0.01294264,0.012925147,0.012906015,0.012885251,0.012862865,0.012838864,0.012813258,0.012786056,0.01275727,0.012726911,0.012694989,0.012661518,0.012626509,0.012589978,0.012551937,0.012512401,0.012471385,0.012428905,0.012384978,0.012339618,0.012292845,0.012244675,0.012195126,0.012144217,0.012091968,0.012038397,0.011983524,0.011927371,0.011869957,0.011811304,0.011751433,0.011690366,0.011628126,0.011564736,0.011500217,0.011434593,0.011367889,0.011300127,0.011231333,0.011161529,0.011090741,0.011018995,0.010946314,0.010872724,0.010798251,0.01072292,0.010646757,0.010569789,0.01049204,0.010413538,0.010334308,0.010254377,0.010173771,0.010092517,0.010010641,0.00992817,0.009845131,0.009761549,0.009677452,0.009592865,0.009507816,0.00942233,0.009336435,0.009250155,0.009163518,0.009076548,0.008989273,0.008901717,0.008813906,0.008725866,0.008637621,0.008549197,0.008460618,0.008371909,0.008283094,0.008194197,0.008105243,0.008016254,0.007927253,0.007838265,0.007749311,0.007660414,0.007571596,0.007482879,0.007394284,0.007305832,0.007217544,0.007129441,0.007041542,0.006953868,0.006866437
170,0.012842211,0.01284139,0.012838927,0.012834822,0.012829078,0.012821696,0.01281268,0.012802033,0.012789759,0.012775862,0.012760349,0.012743226,0.012724498,0.012704173,0.012682259,0.012658765,0.012633699,0.012607071,0.012578891,0.012549171,0.012517921,0.012485153,0.012450881,0.012415117,0.012377874,0.012339167,0.012299011,0.012257421,0.012214412,0.012170001,0.012124204,0.012077039,0.012028523,0.011978674,0.011927511,0.011875053,0.011821319,0.011766329,0.011710103,0.011652662,0.011594028,0.01153422,0.011473261,0.011411174,0.011347979,0.011283701,0.011218362,0.011151984,0.011084593,0.011016211,0.010946862,0.010876571,0.010805362,0.01073326,0.01066029,0.010586476,0.010511844,0.010436419,0.010360227,0.010283292,0.010205641,0.010127299,0.010048293,0.009968647,0.009888388,0.009807541,0.009726133,0.009644189,0.009561736,0.009478798,0.009395402,0.009311573,0.009227339,0.009142722,0.00905775,0.008972447,0.008886838,0.00880095,0.008714806,0.008628431,0.00854185,0.008455088,0.008368168,0.008281115,0.008193951,0.008106702,0.008019389,0.007932037,0.007844667,0.007757303,0.007669966,0.007582678,0.007495461,0.007408337,0.007321325,0.007234448,0.007147725,0.007061176,0.00697482,0.006888678,0.006802768
171,0.012661436,0.012660633,0.012658221,0.012654203,0.01264858,0.012641354,0.012632528,0.012622106,0.012610091,0.012596487,0.012581301,0.012564538,0.012546205,0.012526308,0.012504856,0.012481856,0.012457317,0.012431249,0.012403661,0.012374565,0.012343971,0.012311891,0.012278337,0.012243322,0.012206859,0.012168961,0.012129644,0.012088922,0.012046811,0.012003325,0.011958482,0.011912297,0.011864789,0.011815975,0.011765873,0.011714502,0.011661879,0.011608026,0.011552961,0.011496704,0.011439276,0.011380698,0.01132099,0.011260176,0.011198275,0.01113531,0.011071304,0.011006279,0.010940258,0.010873264,0.010805321,0.010736453,0.010666682,0.010596034,0.010524532,0.0104522,0.010379064,0.010305148,0.010230476,0.010155073,0.010078966,0.010002177,0.009924733,0.00984666,0.009767981,0.009688722,0.009608909,0.009528566,0.00944772,0.009366395,0.009284615,0.009202407,0.009119796,0.009036807,0.008953463,0.00886979,0.008785812,0.008701555,0.008617042,0.008532297,0.008447345,0.008362209,0.008276913,0.00819148,0.008105933,0.008020296,0.007934592,0.007848842,0.007763069,0.007677295,0.007591541,0.00750583,0.007420182,0.007334618,0.007249158,0.007163823,0.007078633,0.006993607,0.006908765,0.006824125,0.006739706
172,0.012483877,0.01248309,0.01248073,0.012476796,0.012471292,0.012464218,0.012455578,0.012445374,0.012433612,0.012420295,0.012405428,0.012389017,0.012371069,0.01235159,0.012330588,0.012308071,0.012284046,0.012258525,0.012231515,0.012203028,0.012173074,0.012141665,0.012108812,0.012074528,0.012038826,0.012001719,0.011963221,0.011923347,0.011882112,0.01183953,0.011795617,0.011750391,0.011703868,0.011656064,0.011606998,0.011556687,0.01150515,0.011452406,0.011398474,0.011343374,0.011287125,0.011229747,0.011171262,0.01111169,0.011051053,0.010989371,0.010926667,0.010862963,0.010798282,0.010732644,0.010666075,0.010598596,0.01053023,0.010461002,0.010390935,0.010320052,0.010248377,0.010175935,0.010102749,0.010028844,0.009954245,0.009878975,0.009803059,0.009726521,0.009649387,0.009571681,0.009493427,0.009414651,0.009335375,0.009255627,0.009175429,0.009094806,0.009013783,0.008932384,0.008850633,0.008768555,0.008686173,0.008603512,0.008520594,0.008437445,0.008354086,0.008270542,0.008186835,0.008102988,0.008019025,0.007934967,0.007850836,0.007766655,0.007682446,0.00759823,0.007514027,0.00742986,0.007345749,0.007261714,0.007177775,0.007093952,0.007010264,0.006926731,0.006843372,0.006760205,0.006677248
173,0.012309467,0.012308696,0.012306385,0.012302534,0.012297145,0.01229022,0.012281761,0.012271771,0.012260256,0.012247218,0.012232663,0.012216596,0.012199024,0.012179953,0.01215939,0.012137344,0.012113822,0.012088834,0.012062389,0.012034496,0.012005168,0.011974413,0.011942245,0.011908675,0.011873716,0.01183738,0.011799683,0.011760636,0.011720256,0.011678556,0.011635553,0.011591262,0.0115457,0.011498883,0.011450828,0.011401554,0.011351077,0.011299417,0.011246592,0.01119262,0.011137522,0.011081318,0.011024026,0.010965669,0.010906265,0.010845837,0.010784406,0.010721992,0.010658618,0.010594306,0.010529078,0.010462957,0.010395964,0.010328124,0.010259458,0.010189991,0.010119745,0.010048743,0.00997701,0.009904569,0.009831443,0.009757657,0.009683235,0.0096082,0.009532576,0.009456387,0.009379658,0.009302413,0.009224674,0.009146467,0.009067816,0.008988743,0.008909274,0.008829431,0.008749239,0.008668721,0.0085879,0.0085068,0.008425444,0.008343855,0.008262056,0.00818007,0.008097919,0.008015625,0.007933211,0.007850699,0.00776811,0.007685466,0.007602788,0.007520097,0.007437414,0.007354759,0.007272153,0.007189616,0.007107167,0.007024826,0.006942611,0.006860542,0.006778637,0.006696913,0.00661539
174,0.012138138,0.012137383,0.012135121,0.01213135,0.012126074,0.012119294,0.012111012,0.012101231,0.012089956,0.012077191,0.01206294,0.012047209,0.012030004,0.012011331,0.011991198,0.011969611,0.01194658,0.011922113,0.011896219,0.011868907,0.011840188,0.011810074,0.011778574,0.011745701,0.011711467,0.011675885,0.011638968,0.01160073,0.011561185,0.011520347,0.011478232,0.011434854,0.011390231,0.011344377,0.011297311,0.011249048,0.011199607,0.011149005,0.01109726,0.011044392,0.010990418,0.010935359,0.010879234,0.010822062,0.010763864,0.010704661,0.010644472,0.010583319,0.010521223,0.010458206,0.010394289,0.010329494,0.010263843,0.010197359,0.010130063,0.010061979,0.009993129,0.009923535,0.009853222,0.009782211,0.009710527,0.009638192,0.009565229,0.009491662,0.009417515,0.009342811,0.009267573,0.009191824,0.009115588,0.009038889,0.00896175,0.008884194,0.008806244,0.008727924,0.008649256,0.008570264,0.008490971,0.008411399,0.008331571,0.00825151,0.008171237,0.008090776,0.008010147,0.007929374,0.007848477,0.007767478,0.007686399,0.00760526,0.007524081,0.007442885,0.00736169,0.007280518,0.007199387,0.007118318,0.007037329,0.00695644,0.006875669,0.006795034,0.006714554,0.006634247,0.006554129
175,0.011969826,0.011969088,0.011966872,0.011963181,0.011958015,0.011951376,0.011943266,0.01193369,0.01192265,0.011910151,0.011896197,0.011880794,0.011863947,0.011845663,0.011825949,0.011804812,0.011782259,0.0117583,0.011732944,0.011706199,0.011678077,0.011648586,0.011617739,0.011585547,0.011552022,0.011517175,0.011481021,0.011443572,0.011404842,0.011364846,0.011323597,0.011281112,0.011237405,0.011192493,0.011146391,0.011099116,0.011050686,0.011001118,0.010950429,0.010898638,0.010845763,0.010791823,0.010736837,0.010680824,0.010623803,0.010565796,0.010506821,0.0104469,0.010386053,0.010324301,0.010261665,0.010198166,0.010133826,0.010068667,0.01000271,0.009935978,0.009868492,0.009800275,0.009731349,0.009661737,0.009591461,0.009520544,0.009449009,0.009376878,0.009304175,0.009230921,0.009157141,0.009082856,0.009008091,0.008932866,0.008857206,0.008781133,0.00870467,0.008627839,0.008550663,0.008473165,0.008395366,0.008317289,0.008238957,0.008160391,0.008081612,0.008002643,0.007923506,0.007844221,0.007764809,0.007685292,0.007605691,0.007526026,0.007446316,0.007366584,0.007286847,0.007207126,0.007127441,0.00704781,0.006968252,0.006888786,0.00680943,0.006730202,0.00665112,0.0065722,0.006493461
176,0.01180447,0.011803747,0.011801577,0.011797962,0.011792904,0.011786403,0.011778462,0.011769085,0.011758275,0.011746036,0.011732372,0.011717289,0.011700792,0.011682887,0.011663582,0.011642883,0.011620799,0.011597336,0.011572505,0.011546314,0.011518773,0.011489892,0.011459683,0.011428155,0.011395321,0.011361193,0.011325784,0.011289106,0.011251172,0.011211998,0.011171596,0.011129982,0.01108717,0.011043177,0.010998017,0.010951708,0.010904266,0.010855707,0.01080605,0.010755311,0.010703509,0.010650662,0.010596788,0.010541907,0.010486037,0.010429198,0.01037141,0.010312692,0.010253065,0.010192549,0.010131165,0.010068933,0.010005874,0.00994201,0.009877362,0.009811951,0.009745798,0.009678927,0.009611357,0.009543112,0.009474213,0.009404683,0.009334543,0.009263817,0.009192525,0.00912069,0.009048336,0.008975483,0.008902154,0.008828372,0.008754159,0.008679537,0.008604528,0.008529154,0.008453438,0.008377401,0.008301065,0.008224451,0.008147582,0.008070479,0.007993163,0.007915656,0.007837977,0.007760149,0.007682192,0.007604127,0.007525973,0.007447751,0.007369481,0.007291182,0.007212874,0.007134576,0.007056306,0.006978085,0.006899929,0.006821858,0.006743889,0.00666604,0.006588328,0.00651077,0.006433383
177,0.011642006,0.011641298,0.011639174,0.011635634,0.01163068,0.011624314,0.011616538,0.011607356,0.01159677,0.011584784,0.011571403,0.011556633,0.011540477,0.011522944,0.011504038,0.011483767,0.011462139,0.011439162,0.011414843,0.011389193,0.01136222,0.011333935,0.011304348,0.011273469,0.011241311,0.011207884,0.011173202,0.011137276,0.011100121,0.011061749,0.011022174,0.01098141,0.010939473,0.010896378,0.010852139,0.010806772,0.010760295,0.010712722,0.010664072,0.010614362,0.010563608,0.010511828,0.010459042,0.010405266,0.010350521,0.010294824,0.010238195,0.010180653,0.010122218,0.01006291,0.010002749,0.009941755,0.009879948,0.00981735,0.00975398,0.009689861,0.009625012,0.009559455,0.009493212,0.009426303,0.009358751,0.009290576,0.009221801,0.009152447,0.009082536,0.009012089,0.008941128,0.008869676,0.008797753,0.008725382,0.008652584,0.008579382,0.008505795,0.008431847,0.008357559,0.008282952,0.008208047,0.008132866,0.008057429,0.007981758,0.007905874,0.007829797,0.007753547,0.007677146,0.007600613,0.007523969,0.007447233,0.007370424,0.007293563,0.007216669,0.00713976,0.007062856,0.006985975,0.006909135,0.006832354,0.00675565,0.00667904,0.006602543,0.006526174,0.006449951,0.00637389
178,0.011482376,0.011481682,0.011479602,0.011476135,0.011471284,0.01146505,0.011457435,0.011448442,0.011438075,0.011426337,0.011413233,0.011398767,0.011382946,0.011365774,0.011347258,0.011327405,0.011306223,0.011283719,0.011259901,0.011234779,0.011208361,0.011180657,0.011151678,0.011121433,0.011089935,0.011057193,0.011023221,0.010988031,0.010951635,0.010914047,0.01087528,0.010835347,0.010794264,0.010752045,0.010708705,0.01066426,0.010618725,0.010572116,0.01052445,0.010475744,0.010426014,0.010375278,0.010323553,0.010270858,0.010217211,0.01016263,0.010107134,0.010050741,0.009993471,0.009935344,0.009876378,0.009816593,0.009756011,0.009694649,0.00963253,0.009569673,0.009506098,0.009441827,0.00937688,0.009311278,0.009245042,0.009178193,0.009110752,0.00904274,0.008974179,0.008905089,0.008835492,0.008765409,0.008694862,0.008623871,0.008552458,0.008480643,0.008408449,0.008335896,0.008263005,0.008189797,0.008116293,0.008042513,0.007968479,0.00789421,0.007819727,0.00774505,0.0076702,0.007595195,0.007520057,0.007444805,0.007369457,0.007294033,0.007218553,0.007143035,0.007067497,0.006991959,0.006916437,0.006840951,0.006765517,0.006690153,0.006614877,0.006539705,0.006464654,0.00638974,0.006314979
179,0.01132552,0.011324841,0.011322803,0.011319408,0.011314657,0.011308551,0.011301093,0.011292286,0.011282132,0.011270636,0.011257802,0.011243635,0.011228139,0.01121132,0.011193186,0.011173741,0.011152995,0.011130953,0.011107624,0.011083017,0.011057141,0.011030005,0.01100162,0.010971994,0.01094114,0.010909067,0.010875789,0.010841317,0.010805663,0.01076884,0.010730862,0.010691741,0.010651493,0.01061013,0.010567669,0.010524123,0.010479509,0.010433841,0.010387137,0.010339411,0.010290682,0.010240965,0.010190278,0.010138639,0.010086065,0.010032574,0.009978185,0.009922915,0.009866784,0.00980981,0.009752012,0.009693411,0.009634024,0.009573872,0.009512974,0.009451351,0.009389022,0.009326008,0.009262328,0.009198004,0.009133055,0.009067502,0.009001366,0.008934666,0.008867425,0.008799663,0.0087314,0.008662657,0.008593454,0.008523814,0.008453755,0.008383299,0.008312467,0.008241279,0.008169755,0.008097917,0.008025783,0.007953375,0.007880713,0.007807817,0.007734706,0.0076614,0.00758792,0.007514283,0.007440511,0.007366621,0.007292634,0.007218567,0.007144439,0.007070269,0.006996075,0.006921874,0.006847685,0.006773526,0.006699412,0.006625363,0.006551393,0.00647752,0.006403761,0.006330131,0.006256645
180,0.011171381,0.011170716,0.01116872,0.011165395,0.011160741,0.011154761,0.011147457,0.011138831,0.011128886,0.011117626,0.011105056,0.011091179,0.011076001,0.011059528,0.011041765,0.01102272,0.011002398,0.010980808,0.010957957,0.010933854,0.010908507,0.010881926,0.010854119,0.010825099,0.010794874,0.010763455,0.010730854,0.010697084,0.010662154,0.01062608,0.010588872,0.010550544,0.010511111,0.010470585,0.010428981,0.010386315,0.0103426,0.010297852,0.010252086,0.01020532,0.010157568,0.010108847,0.010059175,0.010008567,0.009957042,0.009904616,0.009851308,0.009797136,0.009742118,0.009686271,0.009629616,0.00957217,0.009513952,0.009454982,0.009395279,0.009334862,0.009273751,0.009211966,0.009149525,0.00908645,0.009022759,0.008958474,0.008893614,0.008828198,0.008762248,0.008695784,0.008628825,0.008561393,0.008493507,0.008425187,0.008356453,0.008287327,0.008217827,0.008147975,0.008077789,0.008007291,0.007936499,0.007865434,0.007794115,0.007722562,0.007650795,0.007578831,0.007506692,0.007434396,0.007361961,0.007289406,0.007216751,0.007144012,0.00707121,0.00699836,0.006925482,0.006852593,0.006779711,0.006706851,0.006634032,0.006561271,0.006488582,0.006415984,0.006343491,0.00627112,0.006198885
181,0.011019903,0.011019252,0.011017297,0.01101404,0.011009482,0.011003625,0.01099647,0.01098802,0.010978279,0.010967251,0.010954938,0.010941345,0.010926478,0.010910342,0.010892943,0.010874287,0.01085438,0.010833231,0.010810847,0.010787235,0.010762405,0.010736366,0.010709126,0.010680696,0.010651085,0.010620305,0.010588366,0.010555281,0.01052106,0.010485715,0.01044926,0.010411707,0.01037307,0.010333362,0.010292597,0.010250789,0.010207952,0.010164103,0.010119255,0.010073425,0.010026629,0.009978881,0.0099302,0.0098806,0.0098301,0.009778716,0.009726465,0.009673365,0.009619434,0.00956469,0.009509151,0.009452834,0.00939576,0.009337945,0.00927941,0.009220173,0.009160252,0.009099668,0.009038439,0.008976585,0.008914126,0.00885108,0.008787467,0.008723307,0.00865862,0.008593426,0.008527743,0.008461593,0.008394994,0.008327966,0.00826053,0.008192704,0.008124508,0.008055963,0.007987087,0.0079179,0.007848422,0.007778671,0.007708668,0.00763843,0.007567977,0.007497329,0.007426503,0.007355518,0.007284393,0.007213146,0.007141795,0.007070359,0.006998854,0.006927299,0.006855711,0.006784107,0.006712505,0.00664092,0.00656937,0.006497871,0.006426438,0.006355089,0.006283839,0.006212702,0.006141695
